year,spl_adjusted,spp_adjusted,price_diff,price_diff_adjusted,percent_increase,percent_increase_adjusted,days_between_sales
1995,270040,265489,7100,4551,4,2,304
1995,229220,59973,108750,169248,292,282,334
1995,185260,123970,41000,61290,53,49,272
1995,138160,51732,55050,86429,167,167,92
1995,148836,78500,44800,70336,90,90,31
1995,180550,156170,18000,24380,19,16,242
1995,115395,115395,0,0,0,0,152
1995,203315,98910,66500,104405,106,106,152
1995,129525,58090,45500,71435,123,123,152
1995,180550,160195,15500,20355,16,13,242
1995,171915,104719,42800,67196,64,64,92
1995,173485,128800,30500,44685,38,35,334
1995,141300,32342,69400,108958,337,337,31
1995,219800,97471,79459,122329,131,126,242
1995,151819,32200,76700,119619,384,371,304
1995,135020,59660,48000,75360,126,126,180
1995,102914,75360,17550,27554,37,37,152
1995,600525,627900,-7500,-27375,-2,-4,365
1995,117750,86350,20000,31400,36,36,92
1995,136433,62800,46900,73633,117,117,61
1995,86350,81640,3000,4710,6,6,180
1995,197035,138945,37000,58090,42,42,92
1995,109822,71435,24450,38387,54,54,180
1995,153075,102835,32000,50240,49,49,152
1995,157,172622,-109850,-172465,-100,-100,211
1995,59660,59660,0,0,0,0,180
1995,124030,71645,34500,52385,78,73,272
1995,216660,102050,73000,114610,112,112,31
1995,62800,62800,0,0,0,0,121
1995,235437,235500,-40,-63,0,0,211
1995,274750,59973,137750,214778,370,358,334
1995,180299,185150,-160,-4851,0,-3,334
1995,146010,80070,42000,65940,82,82,211
1995,108330,18278,57647,90052,508,493,304
1995,237855,59973,114250,177883,307,297,334
1995,145225,105190,25500,40035,38,38,61
1995,138160,53380,54000,84780,159,159,180
1995,361100,77715,180500,283385,365,365,31
1995,255910,141300,73000,114610,81,81,211
1995,266900,69230,127000,197670,295,286,334
1995,158570,106260,35000,52310,53,49,272
1995,211950,167990,28000,43960,26,26,180
1995,18840,78500,-38000,-59660,-76,-76,31
1995,142085,31400,70500,110685,353,353,92
1995,125600,94200,20000,31400,33,33,31
1995,133450,883156,-477520,-749706,-85,-85,152
1995,166420,76145,57500,90275,119,119,152
1995,131880,131880,0,0,0,0,31
1995,192953,37602,98950,155352,413,413,121
1995,177724,42665,86700,135059,327,317,304
1995,151505,141680,8500,9825,10,7,304
1995,119320,92630,17000,26690,29,29,211
1995,131880,78500,34000,53380,68,68,152
1995,203315,194005,9000,9310,7,5,272
1995,146010,76145,44500,69865,92,92,211
1995,125522,100625,17450,24897,28,25,365
1995,51810,25120,17000,26690,106,106,92
1995,293590,266061,21745,27529,13,10,334
1995,92473,50240,26900,42233,84,84,31
1995,306150,213520,59000,92630,43,43,180
1995,202373,102050,63900,100323,98,98,180
1995,195465,61180,86500,134285,228,219,272
1995,73945,70572,2149,3374,5,5,61
1995,176625,39250,87500,137375,350,350,121
1995,175840,103620,46000,72220,70,70,92
1995,112255,59503,33600,52752,89,89,92
1995,83210,21195,39500,62015,293,293,211
1995,172543,138777,21507,33766,24,24,121
1995,78500,46943,20100,31557,67,67,61
1995,172700,173328,-400,-628,0,0,121
1995,212735,188400,15500,24335,13,13,92
1995,204100,282600,-50000,-78500,-28,-28,180
1995,116180,119140,0,-2960,0,-2,272
1995,122460,78500,28000,43960,56,56,61
1995,117750,75670,28000,42080,60,56,334
1995,93415,62388,20750,31028,54,50,242
1995,7850,157000,-95000,-149150,-95,-95,61
1995,117750,78500,25000,39250,50,50,92
1995,130310,86350,28000,43960,51,51,92
1995,152290,46315,67500,105975,229,229,61
1995,256695,246330,10500,10365,7,4,334
1995,36895,37835,0,-940,0,-2,304
1995,109115,95189,8870,13926,15,15,31
1995,141222,97340,27950,43882,45,45,152
1995,2,120750,-74999,-120748,-100,-100,272
1995,132037,40035,58600,92002,230,230,121
1995,171915,137485,21930,34430,25,25,121
1995,124030,70650,34000,53380,76,76,92
1995,141222,123513,11279,17708,14,14,61
1995,259050,1256,164200,257794,20525,20525,31
1995,166420,82425,53500,83995,102,102,152
1995,142085,64400,50500,77685,126,121,365
1995,98910,59660,25000,39250,66,66,193
1995,188322,188322,0,0,0,0,23
1995,133450,133450,0,0,0,0,30
1995,41134,117750,-48800,-76616,-65,-65,49
1995,141300,100480,26000,40820,41,41,17
1995,94200,81640,8000,12560,15,15,159
1995,100480,100480,0,0,0,0,5
1995,98518,39250,37750,59268,151,151,30
1995,31400,155430,-79000,-124030,-80,-80,90
1995,40349,51810,-7300,-11461,-22,-22,30
1995,192325,161000,22500,31325,23,19,334
1995,146010,89490,36000,56520,63,63,149
1995,146010,28980,75000,117030,417,404,211
1995,353250,249550,70000,103700,45,42,241
1995,172700,63585,69500,109115,172,172,61
1995,78500,30263,30724,48237,159,159,61
1995,25905,23550,1500,2355,10,10,180
1995,125600,96600,20000,29000,33,30,303
1995,180550,180550,0,0,0,0,90
1995,106760,114924,-5200,-8164,-7,-7,121
1995,282600,282600,0,0,0,0,30
1995,141284,80500,39990,60784,80,76,241
1995,387790,196250,122000,191540,98,98,149
1995,178195,39250,88500,138945,354,354,121
1995,183533,57960,80900,125573,225,217,241
1995,80070,80070,0,0,0,0,61
1995,148365,136590,7500,11775,9,9,180
1995,95770,70840,17000,24930,39,35,365
1995,262190,43977,139685,218213,511,496,273
1995,90668,70650,12750,20018,28,28,180
1995,178980,42665,87500,136315,330,320,273
1995,175840,136850,27000,38990,32,28,334
1995,102050,81640,13000,20410,25,25,121
1995,211950,218230,-4000,-6280,-3,-3,90
1995,172700,14831,100788,157869,1094,1064,273
1995,23550,78500,-35000,-54950,-70,-70,30
1995,248060,220036,17850,28025,13,13,61
1995,188400,103620,54000,84780,82,82,180
1995,122460,104650,13000,17810,20,17,303
1995,196250,117450,52050,78801,71,67,365
1995,222940,164850,37000,58090,35,35,61
1995,124030,70650,34000,53380,76,76,149
1995,235500,235500,0,0,0,0,30
1995,75360,58090,11000,17270,30,30,30
1995,108330,52752,35400,55578,105,105,61
1995,109876,56350,34985,53526,100,95,334
1995,103620,57960,30000,45660,83,79,211
1995,1570,1570,0,0,0,0,121
1995,144362,83210,38950,61152,73,73,90
1995,175448,128800,31750,46648,40,36,273
1995,35325,96600,-37500,-61275,-63,-63,365
1995,91060,48300,28000,42760,93,89,211
1995,180550,159812,13209,20738,13,13,61
1995,153075,92630,38500,60445,65,65,90
1995,233930,94990,90000,138940,153,146,211
1995,165368,110768,36530,54600,53,49,211
1995,50240,68295,-11500,-18055,-26,-26,61
1995,183690,91060,59000,92630,102,102,30
1995,158570,14490,92000,144080,1022,994,273
1995,208025,102235,69000,105790,109,103,211
1995,95927,64400,21100,31527,53,49,303
1995,109900,108330,1000,1570,1,1,90
1995,281030,196098,57200,84932,47,43,211
1995,94200,94200,0,0,0,0,121
1995,18055,18055,0,0,0,0,121
1995,140444,124030,10455,16414,13,13,30
1995,335195,226865,69000,108330,48,48,121
1995,166106,48139,75900,117967,254,245,303
1995,149150,104526,30077,44624,46,43,211
1995,172700,133450,25000,39250,29,29,121
1995,187615,117750,44500,69865,59,59,90
1995,81640,83720,0,-2080,0,-2,211
1995,389360,56350,213000,333010,609,591,211
1995,164850,107065,38500,57785,58,54,334
1995,125443,1570,78900,123873,7890,7890,30
1995,111470,104650,6000,6820,9,7,273
1995,78500,78500,0,0,0,0,180
1995,235500,85364,95628,150136,176,176,149
1995,70650,39250,20000,31400,80,80,149
1995,75360,19625,35500,55735,284,284,90
1995,235500,100986,85678,134514,133,133,149
1995,172700,135731,23547,36969,27,27,121
1995,127955,86350,26500,41605,48,48,121
1995,172622,125580,31950,47042,41,37,273
1995,133450,165025,-17500,-31575,-17,-19,303
1995,84780,78500,4000,6280,8,8,90
1995,287310,62790,144000,224520,369,358,303
1995,106603,66725,25400,39878,60,60,61
1995,200175,205275,0,-5100,0,-2,211
1995,81640,62800,12000,18840,30,30,90
1995,274750,208025,42500,66725,32,32,61
1995,102050,94043,5100,8007,9,9,121
1995,12492,11270,957,1222,14,11,273
1995,171052,34540,86950,136512,395,395,90
1995,28260,19625,5500,8635,44,44,90
1995,162417,96520,43500,65897,73,68,334
1995,174270,112700,41000,61570,59,55,365
1995,131795,64370,42946,67425,105,105,121
1995,209595,133450,48500,76145,57,57,30
1995,86350,88550,0,-2200,0,-2,241
1995,154645,45080,70500,109565,252,243,334
1995,82425,47495,23000,34930,78,74,303
1995,130310,82110,32000,48200,63,59,303
1995,90275,65940,15500,24335,37,37,61
1995,117750,133450,-10000,-15700,-12,-12,61
1995,123088,47100,48400,75988,161,161,30
1995,23550,64400,-25000,-40850,-63,-63,241
1995,121739,77715,28041,44024,57,57,180
1995,161710,17692,92011,144018,837,814,365
1995,119320,80500,26000,38820,52,48,303
1995,78500,47100,20000,31400,67,67,61
1995,104013,65940,24250,38073,58,58,30
1995,469430,469430,0,0,0,0,90
1995,17270,5175,7786,12095,242,234,241
1995,141143,62015,50400,79128,128,128,30
1995,329543,211715,78400,117828,60,56,334
1995,180550,102050,50000,78500,77,77,121
1995,94200,94200,0,0,0,0,27
1995,133450,94200,25000,39250,42,42,138
1995,518100,583443,-32387,-65343,-9,-11,355
1995,10833,146795,-86600,-135962,-93,-93,7
1995,24178,70650,-29600,-46472,-66,-66,6
1995,160140,160140,0,0,0,0,1
1995,196250,57960,89000,138290,247,239,365
1995,387790,40250,222000,347540,888,863,273
1995,172700,160839,10100,11861,10,7,273
1995,149150,26565,78500,122585,476,461,273
1995,91060,10205,51500,80855,792,792,60
1995,39250,39123,700,127,3,0,181
1995,19154,128800,-67800,-109646,-85,-85,243
1995,106760,23345,53500,83415,369,357,365
1995,59817,104650,-26900,-44833,-41,-43,335
1995,171915,48670,78500,123245,253,253,60
1995,11822,24538,-8099,-12715,-52,-52,31
1995,99635,112620,-6488,-12984,-9,-12,211
1995,62722,17102,29057,45619,267,267,31
1995,39250,20456,11971,18794,92,92,31
1995,156215,92630,40500,63585,69,69,91
1995,29552,56512,-17172,-26960,-48,-48,31
1995,258053,97340,102365,160713,165,165,91
1995,223725,50715,111000,173010,352,341,211
1995,62015,24714,24150,37302,157,151,335
1995,105190,75360,19000,29830,40,40,60
1995,86272,78500,4950,7772,10,10,119
1995,98910,55735,27500,43175,77,77,119
1995,309290,268870,30000,40420,18,15,273
1995,166420,141300,16000,25120,18,18,119
1995,100716,94668,5350,6048,9,6,243
1995,146010,58090,56000,87920,151,151,31
1995,47100,23345,15500,23755,107,102,335
1995,119320,81640,24000,37680,46,46,91
1995,141300,97340,28000,43960,45,45,91
1995,149150,54950,60000,94200,171,171,119
1995,70650,29785,26500,40865,143,137,181
1995,141300,94200,30000,47100,50,50,119
1995,75203,46690,18900,28513,65,61,273
1995,164772,80500,54950,84272,110,105,181
1995,100480,45530,35000,54950,121,121,31
1995,136590,138460,1000,-1870,1,-1,335
1995,125600,59660,42000,65940,111,111,150
1995,43960,16485,17500,27475,167,167,31
1995,72220,61745,6672,10475,17,17,150
1995,314000,262355,32895,51645,20,20,119
1995,196250,161710,22000,34540,21,21,150
1995,191540,43175,94500,148365,344,344,119
1995,494550,346150,100000,148400,47,43,181
1995,48548,48548,0,0,0,0,150
1995,139730,66254,46800,73476,111,111,150
1995,148365,17710,83500,130655,759,738,273
1995,241780,219015,14500,22765,10,10,119
1995,109900,78500,20000,31400,40,40,31
1995,59660,19320,26000,40340,217,209,181
1995,131880,58090,47000,73790,127,127,150
1995,128740,57305,45500,71435,125,125,119
1995,299870,78890,142000,220980,290,280,243
1995,64370,26795,23933,37575,140,140,150
1995,185692,60536,80675,125156,215,207,211
1995,171130,141300,19000,29830,21,21,31
1995,141300,144900,0,-3600,0,-2,304
1995,182120,142002,27800,40118,32,28,181
1995,185692,60536,80675,125156,215,207,211
1995,124815,86940,25500,37875,47,44,211
1995,309290,249550,42000,59740,27,24,304
1995,452945,263760,120500,189185,72,72,119
1995,97340,47100,32000,50240,107,107,31
1995,98910,78422,13050,20489,26,26,60
1995,47830,51520,-1535,-3690,-5,-7,211
1995,187223,128800,39250,58423,49,45,273
1995,141300,49910,59000,91390,190,183,273
1995,37680,37680,0,0,0,0,31
1995,163123,134435,20400,28688,24,21,335
1995,247539,233450,12668,14089,9,6,365
1995,149150,32970,74000,116180,352,352,119
1995,53297,40451,8822,12846,35,32,273
1995,62800,5878,36349,56922,996,968,181
1995,211950,62710,96050,149241,247,238,211
1995,71867,71867,0,0,0,0,60
1995,78500,47100,20000,31400,67,67,31
1995,47100,14007,21300,33093,245,236,181
1995,116180,116431,-160,-251,0,0,31
1995,87920,55223,21700,32697,63,59,181
1995,142792,102235,27450,40557,43,40,211
1995,241780,59973,116750,181808,313,303,273
1995,193032,35420,100950,157612,459,445,211
1995,130310,101430,20000,28880,32,28,273
1995,152290,34615,75500,117675,351,340,211
1995,375230,362250,14000,12980,6,4,365
1995,15700,67510,-33000,-51810,-77,-77,150
1995,53264,7936,28871,45327,571,571,31
1995,267685,246169,17600,21516,12,9,304
1995,451375,463150,-7500,-11775,-3,-3,119
1995,400350,433493,-14250,-33143,-5,-8,243
1995,125600,91770,23000,33830,40,37,273
1995,178195,109900,43500,68295,62,62,60
1995,196093,136850,39900,59243,47,43,181
1995,191462,68787,79225,122674,185,178,181
1995,122460,62800,38000,59660,95,95,31
1995,102915,80070,14551,22845,29,29,119
1995,125600,83210,27000,42390,51,51,91
1995,436146,447258,0,-11112,0,-2,181
1995,196250,177410,12000,18840,11,11,31
1995,122460,65558,36243,56902,87,87,91
1995,184868,54950,82750,129918,236,236,150
1995,106760,54579,34100,52181,101,96,181
1995,80070,59570,14000,20500,38,34,365
1995,296573,201250,63900,95323,51,47,273
1995,133372,115920,12950,17452,18,15,365
1995,191540,146430,31050,45111,34,31,211
1995,512413,94185,267878,418228,458,444,181
1995,131880,96600,24000,35280,40,37,243
1995,162495,43175,76000,119320,276,276,31
1995,141300,40250,65000,101050,260,251,365
1995,281030,45080,151000,235950,539,523,273
1995,172700,31400,90000,141300,450,450,91
1995,189970,157780,23000,32190,23,20,273
1995,133450,133450,0,0,0,0,150
1995,194680,132020,42000,62660,51,47,211
1995,359530,56520,193000,303010,536,536,91
1995,204022,181930,16950,22092,15,12,181
1995,163280,40250,79000,123030,316,306,365
1995,160925,88550,47500,72375,86,82,243
1995,140908,88550,34750,52358,63,59,335
1995,125600,51810,47000,73790,142,142,119
1995,107545,53935,35000,53610,104,99,211
1995,201745,139730,39500,62015,44,44,91
1995,72220,65940,4000,6280,10,10,31
1995,141300,141300,0,0,0,0,91
1995,31400,19625,7500,11775,60,60,119
1995,108330,42390,42000,65940,156,156,119
1995,133450,27571,67875,105879,396,384,243
1995,123245,83367,25400,39878,48,48,119
1995,94200,78500,10000,15700,20,20,91
1995,31400,28980,2000,2420,11,8,365
1995,133450,41860,59000,91590,227,219,243
1995,274750,83720,123000,191030,237,228,211
1995,180393,31400,94900,148993,475,475,91
1995,124030,61180,41000,62850,108,103,304
1995,98910,42390,36000,56520,133,133,119
1995,117593,39250,49900,78343,200,200,60
1995,117750,51025,42500,66725,131,131,91
1995,182042,40250,90950,141792,364,352,273
1995,111470,61230,32000,50240,82,82,119
1995,179294,42665,87700,136629,331,320,243
1995,149150,17270,84000,131880,764,764,150
1995,156215,120750,24500,35465,33,29,365
1995,138160,88550,33000,49610,60,56,273
1995,95770,57698,24250,38073,66,66,91
1995,42390,41860,1000,530,4,1,304
1995,106835,104650,3048,2185,5,2,243
1995,106760,33810,47000,72950,224,216,304
1995,130310,109480,15000,20830,22,19,304
1995,108330,60375,31500,47955,84,79,211
1995,220428,164850,35400,55578,34,34,119
1995,40035,78500,-24500,-38465,-49,-49,150
1995,40035,78500,-24500,-38465,-49,-49,150
1995,149935,120750,20500,29185,27,24,335
1995,70650,70650,0,0,0,0,150
1995,51810,10883,26068,40927,376,376,91
1995,208025,133450,47500,74575,56,56,119
1995,89490,65205,16500,24285,41,37,211
1995,99822,99822,0,0,0,0,55
1995,113040,113040,0,0,0,0,25
1995,75360,75360,0,0,0,0,15
1995,128740,68381,38445,60359,88,88,11
1995,149150,149150,0,0,0,0,64
1995,138160,74322,41837,63838,91,86,248
1995,13508,101108,-55796,-87600,-87,-87,9
1995,125600,46690,51000,78910,176,169,242
1995,162495,136045,19000,26450,22,19,242
1995,150642,34540,73950,116102,336,336,60
1995,175055,11270,104500,163785,1493,1453,150
1995,237070,152950,56000,84120,59,55,150
1995,76930,24511,33388,52419,214,214,29
1995,201745,136850,43500,64895,51,47,212
1995,196250,51786,92835,144464,289,279,242
1995,169560,138670,19675,30890,22,22,60
1995,68295,47807,13050,20489,43,43,29
1995,164850,22540,91000,142310,650,631,273
1995,49794,2149,30347,47645,2217,2217,119
1995,133450,136850,0,-3400,0,-2,273
1995,97340,75670,15000,21670,32,29,365
1995,52752,54096,0,-1344,0,-2,150
1995,298143,67620,147900,230523,352,341,365
1995,113040,39423,46890,73617,187,187,29
1995,213520,195615,14500,17905,12,9,334
1995,149150,149150,0,0,0,0,119
1995,280088,40742,152450,239347,587,587,119
1995,116431,67620,32160,48811,77,72,304
1995,125600,53380,46000,72220,135,135,88
1995,137375,64400,47500,72975,119,113,212
1995,215090,50715,105500,164375,335,324,180
1995,78500,66654,8600,11846,21,18,150
1995,78500,144820,-39950,-66320,-44,-46,273
1995,176625,134838,28750,41788,34,31,334
1995,186830,90160,63000,96670,113,107,212
1995,42390,70650,-18000,-28260,-40,-40,119
1995,51810,18620,21435,33190,185,178,273
1995,136590,106260,21000,30330,32,29,150
1995,29139,263235,-144940,-234096,-89,-89,365
1995,78500,78500,0,0,0,0,60
1995,47100,23550,15000,23550,100,100,60
1995,88705,57698,19750,31008,54,54,60
1995,133450,133450,0,0,0,0,88
1995,334410,78085,164500,256325,339,328,304
1995,146010,31400,73000,114610,365,365,88
1995,156215,27370,82500,128845,485,471,365
1995,87920,88550,1000,-630,2,-1,150
1995,230790,210910,16000,19880,12,9,242
1995,180472,104650,49950,75822,77,72,242
1995,58875,56350,2500,2525,7,4,304
1995,462365,101752,231300,360613,366,354,242
1995,51810,51810,0,0,0,0,60
1995,141222,85330,36950,55892,70,66,180
1995,323420,305095,16500,18325,9,6,212
1995,94200,24150,45000,70050,300,290,180
1995,193032,193032,0,0,0,0,29
1995,89490,44353,28750,45138,102,102,88
1995,270040,241500,22000,28540,15,12,242
1995,93337,46690,30450,46647,105,100,150
1995,157000,159390,1000,-2390,1,-2,365
1995,39250,27370,8000,11880,47,43,273
1995,310860,253575,40500,57285,26,23,334
1995,146010,44745,64500,101265,226,226,29
1995,196250,104650,60000,91600,92,88,334
1995,66725,74865,-4000,-8140,-9,-11,334
1995,80070,61985,12500,18085,32,29,242
1995,122468,114263,7034,8205,10,7,212
1995,43175,43175,0,0,0,0,88
1995,151751,31400,76657,120351,383,383,60
1995,64292,66725,-1550,-2434,-4,-4,29
1995,108252,68425,26450,39827,62,58,212
1995,204022,19320,117950,184702,983,956,304
1995,102050,96600,5000,5450,8,6,180
1995,130310,100323,19100,29987,30,30,29
1995,94043,67620,17900,26423,43,39,334
1995,241780,32200,134000,209580,670,651,242
1995,455300,281750,115000,173550,66,62,334
1995,145225,84525,40000,60700,76,72,150
1995,132665,113505,14000,19160,20,17,242
1995,172700,146913,18750,25788,21,18,334
1995,159198,130410,20400,28788,25,22,180
1995,39250,39250,0,0,0,0,29
1995,109900,88550,15000,21350,27,24,150
1995,115395,118335,0,-2940,0,-2,304
1995,125443,128639,0,-3196,0,-2,334
1995,229220,161000,46000,68220,46,42,304
1995,28260,87135,-37500,-58875,-68,-68,60
1995,143655,102050,26500,41605,41,41,60
1995,29987,29987,0,0,0,0,60
1995,368950,265650,70000,103300,42,39,180
1995,62015,48670,8500,13345,27,27,60
1995,30615,71435,-26000,-40820,-57,-57,29
1995,412910,97405,202500,315505,335,324,365
1995,28260,20426,5313,7834,42,38,242
1995,171052,38640,84950,132412,354,343,212
1995,646840,554210,59000,92630,17,17,119
1995,180472,112700,44950,67772,64,60,304
1995,496120,111090,247000,385030,358,347,215
1995,62722,64320,0,-1598,0,-2,365
1995,82425,17270,41500,65155,377,377,29
1995,122931,66725,35800,56206,84,84,119
1995,123952,59660,40950,64292,108,108,29
1995,114610,50240,41000,64370,128,128,60
1995,120105,22765,62000,97340,428,428,29
